limite,rmspe,quantidade_especialista,fracao_especialista
1140000.0,0.22741927813156596,3998,0.8546387345019238
1141000.0,0.22743485452574547,3999,0.8548525010688328
1144000.0,0.22744364033913492,4000,0.8550662676357418
1145000.0,0.227543707733712,4001,0.8552800342026508
1149000.0,0.22754651835363787,4002,0.8554938007695596
1150000.0,0.2281812292242608,4034,0.8623343309106456
1169800.0,0.22821483879138438,4035,0.8625480974775546
1179900.0,0.2282225501538378,4037,0.8629756306113724
1170000.0,0.228224899220186,4036,0.8627618640444634
1180000.0,0.22826276151497302,4041,0.8638306968790082
1190000.0,0.22831586272121931,4044,0.864471996579735
1190658.0,0.22837169959518341,4045,0.8646857631466439
1200000.0,0.22971615758672081,4110,0.8785805899957246
1208824.0,0.2297482915462939,4111,0.8787943565626336
1210000.0,0.22977420979923072,4113,0.8792218896964514
1215000.0,0.229779090792871,4114,0.8794356562633604
1220630.0,0.22977963037285956,4115,0.8796494228302694
1224000.0,0.22978259104541252,4116,0.8798631893971783
1224925.0,0.22978405350169934,4117,0.8800769559640872
1225000.0,0.22981676225829054,4118,0.8802907225309962
1239000.0,0.22984403178099905,4120,0.880718255664814
1228000.0,0.22984845968030804,4119,0.8805044890979051
1250000.0,0.2299888251835098,4137,0.8843522873022659
1260000.0,0.2300144419962393,4139,0.8847798204360838
1270000.0,0.23011038276388088,4141,0.8852073535699017
1275000.0,0.2301291509835472,4142,0.8854211201368106
1278000.0,0.23013290216595747,4143,0.8856348867037196
1280000.0,0.23017631600179295,4148,0.8867037195382642
1289924.0,0.23024698947477937,4150,0.887131252672082
1289925.0,0.23030635637833896,4152,0.8875587858059
1290000.0,0.23038691394989058,4160,0.8892689183411714
1299000.0,0.23040618144194702,4162,0.8896964514749893
1295000.0,0.23042020619654932,4161,0.8894826849080804
1300000.0,0.2312937992778126,4215,0.9010260795211629
1307550.0,0.23136079286172292,4216,0.9012398460880718
1315000.0,0.23138012722156168,4217,0.9014536126549808
1321000.0,0.23143735462959938,4218,0.9016673792218897
1330000.0,0.23145070434130346,4219,0.9018811457887986
1349000.0,0.2314698120530993,4220,0.9020949123557076
1360000.0,0.23180346960648102,4238,0.9059427105600684
1350000.0,0.23181866740694215,4237,0.9057289439931595
1370000.0,0.2318389320981711,4239,0.9061564771269773
1390000.0,0.2319300104827527,4245,0.9074390765284309
1380000.0,0.2319368281058055,4244,0.9072253099615221
1400000.0,0.23301602295181906,4287,0.9164172723386063
1420000.0,0.23303606709248625,4288,0.9166310389055152
1430000.0,0.2330696066281425,4289,0.9168448054724241
1440000.0,0.2330816773619274,4290,0.917058572039333
1450000.0,0.23325245484160007,4302,0.9196237708422402
1465000.0,0.2333023287800802,4303,0.9198375374091492
1480000.0,0.2333202810219015,4304,0.9200513039760582
1490000.0,0.23339910292709887,4306,0.920478837109876
1495000.0,0.23347202346147206,4308,0.9209063702436939
1500000.0,0.23455385347787805,4356,0.9311671654553227
1540000.0,0.23461038911038676,4357,0.9313809320222317
1541680.0,0.234896737764506,4361,0.9322359982898675
1550000.0,0.23511548973138904,4368,0.93373236425823
1557000.0,0.23517489848491588,4369,0.933946130825139
1560000.0,0.23519053499018588,4370,0.9341598973920479
1590000.0,0.23521701804544987,4371,0.9343736639589568
1598000.0,0.23528586357615985,4372,0.9345874305258658
1600000.0,0.2357468718541431,4394,0.9392902949978623
1620000.0,0.23576959623923002,4395,0.9395040615647713
1650000.0,0.2363375133959497,4406,0.9418554938007696
1657785.0,0.23638407393528751,4407,0.9420692603676785
1690000.0,0.23647280976737467,4409,0.9424967935014964
1700000.0,0.23690565319330442,4422,0.9452757588713125
1711000.0,0.23695941516233332,4423,0.9454895254382215
1730000.0,0.2370381932554538,4424,0.9457032920051304
1750000.0,0.23748741827595213,4436,0.9482684908080377
1800000.0,0.23804025965753137,4461,0.953612654980761
1849000.0,0.23813203497640717,4462,0.95382642154767
1850000.0,0.23832470227546515,4467,0.9548952543822147
1890000.0,0.23838214274908706,4468,0.9551090209491235
1900000.0,0.23877635542776118,4478,0.9572466866182129
1940000.0,0.2388161346980452,4479,0.9574604531851219
1950000.0,0.2390369672696536,4483,0.9583155194527576
1990000.0,0.239062598166283,4484,0.9585292860196665
2000000.0,0.2399266368803996,4502,0.9623770842240273
2090000.0,0.2399928597707925,4503,0.9625908507909363
2097735.0,0.2400468905963542,4504,0.9628046173578453
2097736.0,0.24010862184076343,4505,0.9630183839247541
2100000.0,0.2409276119375113,4517,0.9655835827276614
2148000.0,0.24097843825956503,4518,0.9657973492945703
2150000.0,0.24099677550030996,4519,0.9660111158614793
2200000.0,0.24129923275557247,4528,0.9679350149636596
2230000.0,0.24136119749360427,4529,0.9681487815305686
2250000.0,0.24175541595375244,4534,0.9692176143651133
2300000.0,0.24224692140976314,4543,0.9711415134672937
2350000.0,0.2424125706742332,4546,0.9717828131680205
2400000.0,0.2427147937782723,4551,0.9728516460025652
2450000.0,0.2428098024928546,4553,0.9732791791363831
2480000.0,0.24287386705941516,4554,0.973492945703292
2490000.0,0.24293172187790263,4555,0.9737067122702009
2500000.0,0.24423123221565074,4579,0.9788371098760154
2550000.0,0.24430514873943382,4580,0.9790508764429243
2600000.0,0.24485396079516053,4588,0.9807610089781958
2650000.0,0.245033382674468,4590,0.9811885421120137
2680000.0,0.24513033099051423,4591,0.9814023086789226
2700000.0,0.2453058305436524,4594,0.9820436083796494
2750000.0,0.2454956678564007,4597,0.9826849080803762
2764500.0,0.24556451041980615,4598,0.9828986746472852
2800000.0,0.24591293281088633,4605,0.9843950406156478
2900000.0,0.2461971602291215,4609,0.9852501068832834
2950000.0,0.24637231276787247,4611,0.9856776400171013
2995000.0,0.24642298439786725,4612,0.9858914065840103
3000000.0,0.2471196824715068,4621,0.9878153056861907
3100000.0,0.24755883757909394,4625,0.9886703719538265
3200000.0,0.2480748410559868,4632,0.990166737922189
3219000.0,0.248206470212714,4633,0.9903805044890979
3300000.0,0.24829572594866658,4634,0.9905942710560068
3328151.0,0.24850379699610403,4636,0.9910218041898247
3400000.0,0.2485540156128422,4637,0.9912355707567336
3450000.0,0.24867168535212586,4638,0.9914493373236426
3451000.0,0.24872419152291073,4639,0.9916631038905516
3500000.0,0.24932750426283307,4647,0.993373236425823
3522000.0,0.2493874059229117,4648,0.993587002992732
3540000.0,0.24947319274617327,4649,0.9938007695596409
3550000.0,0.2495583962522197,4650,0.9940145361265498
3600000.0,0.2496635830742263,4651,0.9942283026934587
3714000.0,0.249784684648448,4652,0.9944420692603677
3790000.0,0.25003768016056316,4655,0.9950833689610945
3800000.0,0.25038857611790466,4660,0.9961522017956391
4000000.0,0.25055564941683667,4662,0.9965797349294571
4100000.0,0.2506314312411839,4663,0.9967935014963659
4400000.0,0.2506970886740743,4664,0.9970072680632749
4500000.0,0.2510447078917968,4668,0.9978623343309106
4700000.0,0.25112129889003154,4669,0.9980761008978196
5000000.0,0.25119980768154426,4670,0.9982898674647285
5400000.0,0.2513035643484648,4671,0.9985036340316374
5500000.0,0.2514692283199426,4673,0.9989311671654553
5800000.0,0.2516073825210397,4674,0.9991449337323642
6000000.0,0.25173156978591665,4675,0.9993587002992732
6190000.0,0.25188824136691923,4676,0.9995724668661822
7100000.0,0.2522095010883501,4678,1.0
